match,team1,book1,team1_odd,team2,book2,team2_odd,profit_%
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,William Hill,2.0,20.06
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,Parions Sport (FR),1.9,17.43
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,Nordic Bet,2.08,21.98
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,Unibet,2.07,21.75
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,Everygame,2.0,20.06
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,Matchbook,2.2,24.61
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,BetOnline.ag,2.06,21.52
Newcastle United vs Chelsea,Chelsea,1xBet,3.34,Newcastle United,GTbets,2.02,20.55
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Winamax (DE),2.0,20.15
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Winamax (FR),1.98,19.64
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,MyBookie.ag,1.99,19.9
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,1xBet,2.08,22.07
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Marathon Bet,2.04,21.13
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Tipico,2.05,21.37
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Betfair,2.2,24.69
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,888sport,2.0,20.15
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,William Hill,2.0,20.15
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Parions Sport (FR),1.9,17.52
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Nordic Bet,2.08,22.07
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Unibet,2.07,21.84
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Everygame,2.0,20.15
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,Matchbook,2.2,24.69
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,BetOnline.ag,2.06,21.61
Newcastle United vs Chelsea,Chelsea,Pinnacle,3.35,Newcastle United,GTbets,2.02,20.64
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Winamax (DE),2.0,19.51
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Winamax (FR),1.98,19.01
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,MyBookie.ag,1.99,19.26
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,1xBet,2.08,21.44
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Pinnacle,2.09,21.67
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Tipico,2.05,20.73
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Betfair,2.2,24.06
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,888sport,2.0,19.51
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,William Hill,2.0,19.51
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Parions Sport (FR),1.9,16.88
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Nordic Bet,2.08,21.44
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Unibet,2.07,21.2
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Everygame,2.0,19.51
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,Matchbook,2.2,24.06
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,BetOnline.ag,2.06,20.97
Newcastle United vs Chelsea,Chelsea,Marathon Bet,3.28,Newcastle United,GTbets,2.02,20.01
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Winamax (DE),2.0,19.7
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Winamax (FR),1.98,19.19
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,MyBookie.ag,1.99,19.45
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,1xBet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Pinnacle,2.09,21.85
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Marathon Bet,2.04,20.68
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Betfair,2.2,24.24
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,888sport,2.0,19.7
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,William Hill,2.0,19.7
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Parions Sport (FR),1.9,17.07
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Nordic Bet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Unibet,2.07,21.39
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Everygame,2.0,19.7
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,Matchbook,2.2,24.24
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,BetOnline.ag,2.06,21.15
Newcastle United vs Chelsea,Chelsea,Tipico,3.3,Newcastle United,GTbets,2.02,20.19
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Winamax (DE),2.0,21.01
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Winamax (FR),1.98,20.51
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,MyBookie.ag,1.99,20.76
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,1xBet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Pinnacle,2.09,23.17
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Marathon Bet,2.04,21.99
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Tipico,2.05,22.23
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,888sport,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,William Hill,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Parions Sport (FR),1.9,18.38
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Nordic Bet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Unibet,2.07,22.71
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Everygame,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,Matchbook,2.2,25.56
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,BetOnline.ag,2.06,22.47
Newcastle United vs Chelsea,Chelsea,Betfair,3.45,Newcastle United,GTbets,2.02,21.51
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Winamax (DE),2.0,19.7
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Winamax (FR),1.98,19.19
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,MyBookie.ag,1.99,19.45
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,1xBet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Pinnacle,2.09,21.85
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Marathon Bet,2.04,20.68
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Tipico,2.05,20.92
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Betfair,2.2,24.24
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,William Hill,2.0,19.7
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Parions Sport (FR),1.9,17.07
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Nordic Bet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Unibet,2.07,21.39
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Everygame,2.0,19.7
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,Matchbook,2.2,24.24
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,BetOnline.ag,2.06,21.15
Newcastle United vs Chelsea,Chelsea,888sport,3.3,Newcastle United,GTbets,2.02,20.19
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Winamax (DE),2.0,19.23
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Winamax (FR),1.98,18.73
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,MyBookie.ag,1.99,18.98
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,1xBet,2.08,21.15
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Pinnacle,2.09,21.38
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Marathon Bet,2.04,20.21
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Tipico,2.05,20.45
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Betfair,2.2,23.78
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,888sport,2.0,19.23
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Parions Sport (FR),1.9,16.6
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Nordic Bet,2.08,21.15
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Unibet,2.07,20.92
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Everygame,2.0,19.23
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,Matchbook,2.2,23.78
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,BetOnline.ag,2.06,20.69
Newcastle United vs Chelsea,Chelsea,William Hill,3.25,Newcastle United,GTbets,2.02,19.73
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Winamax (DE),2.0,19.23
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Winamax (FR),1.98,18.73
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,MyBookie.ag,1.99,18.98
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,1xBet,2.08,21.15
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Pinnacle,2.09,21.38
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Marathon Bet,2.04,20.21
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Tipico,2.05,20.45
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Betfair,2.2,23.78
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,888sport,2.0,19.23
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,William Hill,2.0,19.23
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Nordic Bet,2.08,21.15
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Unibet,2.07,20.92
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Everygame,2.0,19.23
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,Matchbook,2.2,23.78
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,BetOnline.ag,2.06,20.69
Newcastle United vs Chelsea,Chelsea,Parions Sport (FR),3.25,Newcastle United,GTbets,2.02,19.73
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Winamax (DE),2.0,18.75
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Winamax (FR),1.98,18.24
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,MyBookie.ag,1.99,18.5
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,1xBet,2.08,20.67
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Pinnacle,2.09,20.9
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Marathon Bet,2.04,19.73
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Tipico,2.05,19.97
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Betfair,2.2,23.3
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,888sport,2.0,18.75
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,William Hill,2.0,18.75
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Parions Sport (FR),1.9,16.12
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Unibet,2.07,20.44
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Everygame,2.0,18.75
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,Matchbook,2.2,23.3
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,BetOnline.ag,2.06,20.21
Newcastle United vs Chelsea,Chelsea,Nordic Bet,3.2,Newcastle United,GTbets,2.02,19.25
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Winamax (DE),2.0,20.59
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Winamax (FR),1.98,20.08
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,MyBookie.ag,1.99,20.34
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,1xBet,2.08,22.51
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Pinnacle,2.09,22.74
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Marathon Bet,2.04,21.57
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Tipico,2.05,21.81
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Betfair,2.2,25.13
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,888sport,2.0,20.59
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,William Hill,2.0,20.59
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Parions Sport (FR),1.9,17.96
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Nordic Bet,2.08,22.51
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Everygame,2.0,20.59
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,Matchbook,2.2,25.13
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,BetOnline.ag,2.06,22.04
Newcastle United vs Chelsea,Chelsea,Unibet,3.4,Newcastle United,GTbets,2.02,21.08
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Winamax (DE),2.0,19.7
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Winamax (FR),1.98,19.19
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,MyBookie.ag,1.99,19.45
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,1xBet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Pinnacle,2.09,21.85
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Marathon Bet,2.04,20.68
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Tipico,2.05,20.92
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Betfair,2.2,24.24
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,888sport,2.0,19.7
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,William Hill,2.0,19.7
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Parions Sport (FR),1.9,17.07
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Nordic Bet,2.08,21.62
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Unibet,2.07,21.39
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,Matchbook,2.2,24.24
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,BetOnline.ag,2.06,21.15
Newcastle United vs Chelsea,Chelsea,Everygame,3.3,Newcastle United,GTbets,2.02,20.19
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Winamax (DE),2.0,21.01
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Winamax (FR),1.98,20.51
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,MyBookie.ag,1.99,20.76
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,1xBet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Pinnacle,2.09,23.17
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Marathon Bet,2.04,21.99
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Tipico,2.05,22.23
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Betfair,2.2,25.56
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,888sport,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,William Hill,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Parions Sport (FR),1.9,18.38
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Nordic Bet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Unibet,2.07,22.71
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,Everygame,2.0,21.01
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,BetOnline.ag,2.06,22.47
Newcastle United vs Chelsea,Chelsea,Matchbook,3.45,Newcastle United,GTbets,2.02,21.51
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Winamax (DE),2.0,21.01
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Winamax (FR),1.98,20.51
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,MyBookie.ag,1.99,20.76
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,1xBet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Pinnacle,2.09,23.17
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Marathon Bet,2.04,21.99
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Tipico,2.05,22.23
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Betfair,2.2,25.56
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,888sport,2.0,21.01
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,William Hill,2.0,21.01
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Parions Sport (FR),1.9,18.38
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Nordic Bet,2.08,22.94
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Unibet,2.07,22.71
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Everygame,2.0,21.01
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,Matchbook,2.2,25.56
Newcastle United vs Chelsea,Chelsea,BetOnline.ag,3.45,Newcastle United,GTbets,2.02,21.51
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Winamax (DE),2.0,20.33
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Winamax (FR),1.98,19.82
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,MyBookie.ag,1.99,20.08
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,1xBet,2.08,22.25
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Pinnacle,2.09,22.48
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Marathon Bet,2.04,21.31
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Tipico,2.05,21.55
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Betfair,2.2,24.87
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,888sport,2.0,20.33
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,William Hill,2.0,20.33
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Parions Sport (FR),1.9,17.69
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Nordic Bet,2.08,22.25
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Unibet,2.07,22.02
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Everygame,2.0,20.33
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,Matchbook,2.2,24.87
Newcastle United vs Chelsea,Chelsea,GTbets,3.37,Newcastle United,BetOnline.ag,2.06,21.78
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Winamax (DE),2.45,21.16
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Winamax (FR),2.4,20.31
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,MyBookie.ag,2.41,20.48
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,1xBet,2.62,23.81
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Marathon Bet,2.57,23.07
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Tipico,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Betfair,2.68,24.66
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,888sport,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,William Hill,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Parions Sport (FR),2.3,18.5
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Nordic Bet,2.52,22.29
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Unibet,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Everygame,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,Matchbook,2.68,24.66
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Pinnacle,2.63,Tottenham Hotspur,GTbets,2.5,21.98
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Pinnacle,2.58,23.5
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Winamax (FR),2.4,20.6
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,MyBookie.ag,2.41,20.77
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,1xBet,2.62,24.1
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Marathon Bet,2.57,23.35
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Tipico,2.5,22.26
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Betfair,2.68,24.95
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,888sport,2.5,22.26
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,William Hill,2.5,22.26
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Parions Sport (FR),2.3,18.79
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Nordic Bet,2.52,22.58
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Unibet,2.5,22.26
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Everygame,2.5,22.26
Tottenham Hotspur vs Crystal Palace,Crystal Palace,Winamax (DE),2.65,Tottenham Hotspur,Matchbook,2.68,24.95
